DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA
2016-04-17 11:00:00,271001057,36.46925,17.72890,271.4,14.7,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,04-18 22:00
2016-04-17 11:00:00,311000306,36.94040,17.90275,279.4,11.8,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 11:00:01,256702000,36.99979,16.91925,278.0,13.3,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,04-17 19:00
2016-04-17 11:04:42,205094000,37.65658,16.45315,282.3,3.8,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11-05 04:00
2016-04-17 11:04:52,249957000,36.92267,17.55450,280.3,11.9,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,04-17 21:00
2016-04-17 11:04:54,241431000,36.42465,17.00895,91.1,11.0,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,04-21 02:30
2016-04-17 11:04:55,538004099,37.47021,16.65329,113.2,20.4,511,9471238,ZIM TEXAS,V7VE3,71,193,68,20,12,12.1,ASHDOD,04-19 14:00
2016-04-17 11:04:56,247312100,37.27313,17.33545,112.3,15.6,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,04-19 13:00
2016-04-17 11:04:57,352099000,36.51996,17.50694,92.0,12.9,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,04-20 08:00
2016-04-17 11:04:57,377523000,37.71645,16.49982,218.0,8.6,511,9123518,ARIES,J8B5410,70,93,17,12,4,6.4,DZ TEN,04-21 08:00
2016-04-17 11:04:57,271040403,37.46122,16.77111,296.3,14.8,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,04-18 05:00
2016-04-17 11:04:57,308688000,36.39991,16.45870,265.8,15.6,511,9361811,EMERALD LEADER,C6WP4,70,23,153,11,19,8.2,TR GEM > ES VGO,04-22 04:00
2016-04-17 11:04:57,636016858,37.50317,16.48436,295.1,19.8,511,9465241,MSC CRISTINA,D5BU7,72,140,226,30,18,13.2,GIT PLT,04-17 18:00
2016-04-17 11:04:58,371573000,37.08844,16.39212,212.0,9.1,511,8517592,LEPTIS STAR,3EDH7,70,101,21,15,5,8.4,TRIPOLI,04-18 18:00
2016-04-17 11:04:58,255805623,37.70141,16.54841,105.0,15.7,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,PIRAEUS,04-18 19:00
2016-04-17 11:04:58,229773000,36.81780,17.12017,283.0,14.3,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,04-17 20:00
2016-04-17 11:04:59,273350570,37.30832,17.15843,9.0,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 11:04:59,271043190,36.54933,17.13667,273.5,8.6,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,04-20 00:30
2016-04-17 11:04:59,229543000,36.93775,17.56509,279.9,12.9,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,04-17 20:00
2016-04-17 12:00:00,271001057,36.47959,17.42582,271.5,14.5,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,04-18 22:00
2016-04-17 12:00:00,255805679,37.59751,16.46847,106.5,11.7,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 12:00:00,271043190,36.55551,16.97142,270.7,8.8,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,04-20 00:30
2016-04-17 12:00:00,241431000,36.42059,17.21900,91.6,11.1,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,04-21 02:30
2016-04-17 12:00:01,256702000,37.03253,16.64740,276.8,13.1,511,9373656,SEASTAR,9HAV9,80,212,38,18,26,11.6,AUGUSTA ITALY,04-17 19:00
2016-04-17 12:00:01,229543000,36.96239,17.32259,276.8,12.7,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,04-17 20:00
2016-04-17 12:04:50,247312100,37.16923,17.63383,114.3,15.6,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,04-19 13:00
2016-04-17 12:04:52,249957000,36.94908,17.31056,278.3,11.7,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,04-17 21:00
2016-04-17 12:04:56,377523000,37.60316,16.39164,213.0,8.6,511,9123518,ARIES,J8B5410,70,93,17,12,4,6.4,DZ TEN,04-21 08:00
2016-04-17 12:04:57,271040403,37.57135,16.49274,296.1,14.9,511,9305908,HILDE A,TCXV7,71,0,0,0,0,8.1,SALERNO,04-18 05:00
2016-04-17 12:04:57,209854000,37.68950,16.47133,216.0,12.8,511,9381524,PEDHOULAS COMMANDER,5BVL3,70,199,30,12,20,7.3,GIBRALTAR,04-21 06:00
2016-04-17 12:04:57,229773000,36.86912,16.83052,280.6,14.3,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,04-17 20:00
2016-04-17 12:04:58,352099000,36.50986,17.77423,93.0,12.9,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,04-20 08:00
2016-04-17 12:04:58,255805623,37.62867,16.86850,107.0,15.8,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,PIRAEUS,04-18 19:00
2016-04-17 12:04:58,273350570,37.31450,17.15908,9.0,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 12:05:00,311000306,36.97749,17.64244,280.6,11.7,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 12:05:01,271000672,36.43192,16.62146,94.3,11.6,511,8811405,ASKABAT,TCCA7,70,134,29,17,6,5.7,DERINCE,04-19 22:00
2016-04-17 12:05:01,249033000,37.68859,16.56450,105.3,14.9,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 12:05:01,538004099,37.33818,17.04742,112.0,20.2,511,9471238,ZIM TEXAS,V7VE3,71,193,68,20,12,12.1,ASHDOD,04-19 14:00
2016-04-17 12:08:28,538003027,37.57262,16.48946,295.0,14.9,511,9396488,MR CANOPUS,V7NV6,80,149,34,8,24,11.0,SALVADOR,04-18 08:00
2016-04-17 13:00:00,311000306,37.00809,17.42373,279.9,11.6,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 13:00:01,271000672,36.41483,16.84262,93.6,11.9,511,8811405,ASKABAT,TCCA7,70,134,29,17,6,5.7,DERINCE,04-19 22:00
2016-04-17 13:03:24,249033000,37.62441,16.85997,108.6,15.0,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 13:04:52,255805623,37.55417,17.18774,107.0,16.1,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,PIRAEUS,04-18 19:00
2016-04-17 13:04:53,249957000,36.97536,17.06575,278.9,11.9,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,04-17 21:00
2016-04-17 13:04:54,255805679,37.53453,16.72462,107.0,11.7,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 13:04:54,305716000,36.40597,16.56928,92.6,9.6,511,9505613,NBP LINER,V2QM7,79,92,15,13,5,5.3,DILISKELESI,04-19 14:00
2016-04-17 13:04:54,241431000,36.41392,17.46601,91.5,11.0,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,04-21 02:30
2016-04-17 13:04:56,247312100,37.06568,17.93108,113.6,15.5,511,9578957,JOLLY DIAMANTE,ICQO,71,170,70,19,19,8.1,ALEXANDRIA,04-19 13:00
2016-04-17 13:04:57,229773000,36.91712,16.54087,282.4,14.4,511,9600877,TAHITI,9HA3595,89,230,45,19,29,9.2,SANTA PANAGIA,04-17 20:00
2016-04-17 13:04:58,352099000,36.50019,18.03325,93.0,12.5,511,9000613,VITIS,3FKC6,80,107,11,10,7,6.6,IZMIT,04-20 08:00
2016-04-17 13:04:58,271043190,36.55693,16.77782,270.4,8.6,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,04-20 00:30
2016-04-17 13:04:59,271001057,36.48588,17.10012,270.1,14.5,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,04-18 22:00
2016-04-17 13:04:59,247019600,37.18165,18.05778,295.0,18.7,511,9220627,GRANDE ELLADE,IBNK,71,20,162,22,11,8.3,SALERNO,04-18 07:30
2016-04-17 13:04:59,273350570,37.32128,17.16088,13.0,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 13:05:01,271042759,36.48200,17.84467,271.7,14.8,511,9365867,NEVZAT KALKAVAN,TCM02,71,149,34,14,14,9.6,TANGER,04-20 18:00
2016-04-17 13:05:01,538004099,37.20842,17.43974,110.5,20.3,511,9471238,ZIM TEXAS,V7VE3,71,193,68,20,12,12.1,ASHDOD,04-19 14:00
2016-04-17 13:05:01,229543000,36.98833,17.03355,279.2,13.0,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,04-17 20:00
2016-04-17 13:16:48,636016024,36.41303,17.50431,91.0,10.9,511,9568005,CORAL DREAM,D5EA8,70,253,39,30,15,9.3,AUDAM,04-22 12:00
2016-04-17 14:00:00,271000662,37.37846,18.01589,286.0,20.7,511,9242390,UND BIRLIK,TCCA6,71,125,68,7,19,6.0,TOULON/FRANCE,04-19 05:00
2016-04-17 14:00:00,229543000,37.01633,16.78935,277.8,12.9,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,04-17 20:00
2016-04-17 14:00:00,311000306,37.04065,17.18312,279.6,11.7,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 14:04:30,249033000,37.55036,17.16646,106.9,14.8,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 14:04:35,244790009,36.43289,17.89088,269.3,11.9,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 14:04:49,273350570,37.32683,17.16280,20.0,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 14:04:52,271000672,36.41164,17.10922,91.3,12.0,511,8811405,ASKABAT,TCCA7,70,134,29,17,6,5.7,DERINCE,04-19 22:00
2016-04-17 14:04:52,247086800,37.67911,16.64093,105.0,16.4,511,9247936,GRANDE ROMA,IBZI,70,26,170,13,18,7.8,GEMLIK,04-19 14:00
2016-04-17 14:04:52,249957000,37.00617,16.82033,280.2,11.8,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,04-17 21:00
2016-04-17 14:04:53,247019600,37.31069,17.70343,294.0,18.8,511,9220627,GRANDE ELLADE,IBNK,71,20,162,22,11,8.3,SALERNO,04-18 07:30
2016-04-17 14:04:53,255805679,37.47752,16.96033,106.5,11.7,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 14:04:53,305716000,36.40126,16.77161,92.3,9.9,511,9505613,NBP LINER,V2QM7,79,92,15,13,5,5.3,DILISKELESI,04-19 14:00
2016-04-17 14:04:55,538004099,37.08271,17.83411,112.1,20.2,511,9471238,ZIM TEXAS,V7VE3,71,193,68,20,12,12.1,ASHDOD,04-19 14:00
2016-04-17 14:04:55,241431000,36.40930,17.69260,90.7,11.0,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,04-21 02:30
2016-04-17 14:04:59,373517000,36.85267,17.85567,295.5,11.8,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 14:04:59,271001057,36.48599,16.80031,275.7,14.7,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,04-18 22:00
2016-04-17 14:04:59,255805623,37.48134,17.50525,105.0,15.5,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,PIRAEUS,04-18 19:00
2016-04-17 14:04:59,255805661,36.94313,17.98954,294.8,16.3,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 14:05:00,271042759,36.49050,17.54317,272.9,14.6,511,9365867,NEVZAT KALKAVAN,TCMO2,71,149,34,14,14,9.6,TANGER,04-20 18:00
2016-04-17 14:05:00,271043190,36.56412,16.59796,274.7,8.7,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,04-20 00:30
2016-04-17 14:05:01,255805617,36.93756,17.83692,300.0,22.3,511,9320441,MSC CAROUGE,CQFP,70,20,263,20,20,7.9,EGEDK > ITNAP,04-18 09:30
2016-04-17 14:14:50,311000304,37.04644,17.14237,280.9,5.3,511,9750309,EVER GRACE,C6BM6,70,199,30,19,13,12.8,SINGAPORE,04-27 22:00
2016-04-17 15:00:00,271000662,37.47003,17.59311,286.0,20.9,511,9242390,UND BIRLIK,TCCA6,71,125,68,7,19,6.0,TOULON/FRANCE,04-19 05:00
2016-04-17 15:00:00,271043190,36.57507,16.43241,271.8,8.9,511,9598804,DONAU EKSPRES II,TCUR7,70,79,18,8,4,5.8,PORTOVESME,04-20 00:30
2016-04-17 15:00:00,229543000,37.04935,16.52061,279.8,13.2,511,9654971,BESIKTAS GH,9HA3392,80,97,26,6,13,5.7,AUGUSTA,04-17 20:00
2016-04-17 15:00:01,271000672,36.40424,17.33612,93.0,11.8,511,8811405,ASKABAT,TCCA7,70,134,29,17,6,5.7,DERINCE,04-19 22:00
2016-04-17 15:04:50,311000306,37.07808,16.92441,278.2,11.6,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 15:04:52,249957000,37.03933,16.57350,280.3,12.0,511,9464118,YM PLUTO,9HA2098,89,100,20,6,11,5.4,AUGUSTA,04-17 21:00
2016-04-17 15:04:53,247019600,37.43879,17.34692,293.0,18.5,511,9220627,GRANDE ELLADE,IBNK,71,20,162,22,11,8.3,SALERNO,04-18 07:30
2016-04-17 15:04:54,244790009,36.43420,17.64232,270.5,12.0,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 15:04:54,255805679,37.41865,17.19626,107.4,11.6,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 15:04:54,305716000,36.40102,16.97770,89.2,10.1,511,9505613,NBP LINER,V2QM7,79,92,15,13,5,5.3,DILISKELESI,04-19 14:00
2016-04-17 15:04:55,351235000,37.70042,16.65482,107.4,5.4,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 15:04:55,255805617,37.12112,17.43737,301.0,22.2,511,9320441,MSC CAROUGE,CQFP,70,20,263,20,20,7.9,EGEDK > ITNAP,04-18 09:30
2016-04-17 15:04:55,241431000,36.40537,17.92325,91.8,11.2,511,9729178,ANANGEL HOPE,SVCJ6,70,249,43,8,37,17.7,ISDEMIR,04-21 02:30
2016-04-17 15:04:57,373517000,36.93752,17.63762,295.9,11.4,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 15:04:58,255805623,37.40883,17.81533,104.0,15.3,511,9236274,PACUL,CQFV,71,120,29,10,13,7.8,PIRAEUS,04-18 19:00
2016-04-17 15:04:58,247086800,37.60811,16.97822,105.6,16.4,511,9247936,GRANDE ROMA,IBZI,70,26,170,13,18,7.8,GEMLIK,04-19 14:00
2016-04-17 15:04:58,271042759,36.49950,17.24133,270.7,14.7,511,9365867,NEVZAT KALKAVAN,TCMO2,71,149,34,14,14,9.6,TANGER,04-20 18:00
2016-04-17 15:04:59,271001057,36.49576,16.49653,273.3,14.7,511,9126742,ROZA A,TCRB7,71,139,30,14,13,7.7,CAGLIARI,04-18 22:00
2016-04-17 15:04:59,273350570,37.33070,17.16443,354.0,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-16 23:00
2016-04-17 15:04:59,255805661,37.05653,17.68709,294.4,15.9,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 15:05:01,249033000,37.48342,17.45901,105.4,14.3,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 16:00:00,247019600,37.54930,17.01992,294.0,18.5,511,9220627,GRANDE ELLADE,IBNK,71,20,162,22,11,8.3,SALERNO,04-18 07:30
2016-04-17 16:00:00,563716000,36.47799,17.95299,296.1,12.4,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 16:04:44,244790009,36.43758,17.39253,271.4,12.3,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 16:04:47,351235000,37.67871,16.76214,107.9,5.2,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 16:04:51,271000672,36.39483,17.59837,97.2,11.8,511,8811405,ASKABAT,TCCA7,70,134,29,17,6,5.7,DERINCE,04-19 22:00
2016-04-17 16:04:54,255805679,37.36347,17.43069,105.0,11.5,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 16:04:55,351617000,36.42172,16.53750,91.0,10.9,511,9225512,SANTA PACIFIC,H3BC,79,147,22,18,9,10.0,TARTOUS,04-20 01:00
2016-04-17 16:04:55,255805617,37.30455,17.03277,298.9,22.1,511,9320441,MSC CAROUGE,CQFP,70,20,263,20,20,7.9,EGEDK > ITNAP,04-18 09:30
2016-04-17 16:04:55,305716000,36.39870,17.18607,92.7,10.0,511,9505613,NBP LINER,V2QM7,79,92,15,13,5,5.3,DILISKELESI,04-19 14:00
2016-04-17 16:04:57,373517000,37.01940,17.42195,295.1,11.4,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 16:04:58,352642000,36.39697,17.72391,270.9,12.0,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 16:04:58,247086800,37.52065,17.30898,108.4,16.6,511,9247936,GRANDE ROMA,IBZI,70,26,170,13,18,7.8,GEMLIK,04-19 14:00
2016-04-17 16:04:58,271042759,36.50750,16.93783,272.3,14.9,511,9365867,NEVZAT KALKAVAN,TCMO2,71,149,34,14,14,9.6,TANGER,04-20 18:00
2016-04-17 16:04:58,255805661,37.17573,17.38659,296.2,16.3,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 16:04:59,273350570,37.33303,17.16197,300.0,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 16:04:59,311000306,37.11622,16.68146,282.0,12.0,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 16:05:00,271000662,37.57079,17.13984,285.0,20.8,511,9242390,UND BIRLIK,TCCA6,71,125,68,7,19,6.0,TOULON/FRANCE,04-19 05:00
2016-04-17 16:05:00,249033000,37.42072,17.75186,106.1,14.6,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 17:00:00,538005485,36.43842,17.83842,270.0,11.7,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
2016-04-17 17:00:00,352642000,36.39972,17.49465,270.7,12.2,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 17:00:00,271000662,37.65803,16.75543,287.0,20.8,511,9242390,UND BIRLIK,TCCA6,71,125,68,7,19,6.0,TOULON/FRANCE,04-19 05:00
2016-04-17 17:00:00,311000306,37.15609,16.45582,280.8,12.0,511,9696773,ALFA BALTICA,C6BM8,80,198,31,16,26,14.0,IT AUG,04-17 21:45
2016-04-17 17:00:01,215101000,37.28932,17.92146,284.8,14.1,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 17:00:01,255805617,37.47067,16.65614,299.0,22.5,511,9320441,MSC CAROUGE,CQFP,70,20,263,20,20,7.9,EGEDK > ITNAP,04-18 09:30
2016-04-17 17:04:30,249033000,37.35255,18.04298,106.2,14.8,511,9351103,SARA BORCHARD,9HA4087,74,15,112,10,10,7.0,PIRAEUS,04-18 18:00
2016-04-17 17:04:44,305716000,36.39145,17.38903,92.8,9.6,511,9505613,NBP LINER,V2QM7,79,92,15,13,5,5.3,DILISKELESI,04-19 14:00
2016-04-17 17:04:53,305813000,36.48446,18.00209,274.1,10.0,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 17:04:54,244790009,36.44623,17.14244,272.0,12.0,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 17:04:54,255805679,37.30891,17.66071,107.5,11.5,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 17:04:55,351617000,36.41308,16.76218,93.0,10.8,511,9225512,SANTA PACIFIC,H3BC,79,147,22,18,9,10.0,TARTOUS,04-20 01:00
2016-04-17 17:04:57,351235000,37.65266,16.86675,108.1,5.3,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 17:04:57,271000919,36.43702,18.03024,270.0,10.2,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 17:04:58,373517000,37.10102,17.20387,295.2,11.6,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 17:04:58,247086800,37.44527,17.63895,104.7,16.1,511,9247936,GRANDE ROMA,IBZI,70,26,170,13,18,7.8,GEMLIK,04-19 14:00
2016-04-17 17:04:58,273350570,37.33760,17.15692,319.0,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 17:04:58,271042759,36.51667,16.62900,272.1,15.0,511,9365867,NEVZAT KALKAVAN,TCMO2,71,149,34,14,14,9.6,TANGER,04-20 18:00
2016-04-17 17:04:59,247019600,37.68992,16.63647,295.0,18.7,511,9220627,GRANDE ELLADE,IBNK,71,20,162,22,11,8.3,SALERNO,04-18 07:30
2016-04-17 17:04:59,255805661,37.28986,17.07810,295.3,16.4,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 17:04:59,563716000,36.59063,17.71475,305.8,12.3,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 17:05:00,566266000,37.57580,16.44286,216.4,12.8,511,9074822,THOR ENTERPRISE,9V9624,70,154,31,13,18,6.6,AMSTERDAM,04-26 08:00
2016-04-17 17:05:00,232168000,37.38667,16.40417,42.0,13.2,511,9297371,BRITISH EAGLE,MGSM5,80,216,35,27,17,14.2,FALCONARA,04-19 13:30
2016-04-17 18:00:00,352642000,36.40763,17.24260,273.7,12.2,511,9228784,DUKE I,3FBO,80,142,33,14,17,9.5,LA GOULETTE FOR ORDE,04-19 02:00
2016-04-17 18:00:00,563716000,36.70205,17.51665,304.8,12.9,511,9697492,EPIC ST.THOMAS,9V2347,80,78,22,7,10,5.9,"NAPLES,ITALY",04-18 12:00
2016-04-17 18:04:35,244790009,36.45070,16.89386,270.0,12.3,511,9224130,PAZ NAVIGATOR,PBLM,70,105,13,8,8,7.2,CEUTA,04-21 14:30
2016-04-17 18:04:43,305813000,36.49322,17.79998,271.4,9.5,511,9409625,MELAS,V2FV5,79,83,7,6,6,5.4,ST. MALO,04-27 05:00
2016-04-17 18:04:45,351617000,36.40290,16.98637,93.0,11.0,511,9225512,SANTA PACIFIC,H3BC,79,147,22,18,9,10.0,TARTOUS,04-20 01:00
2016-04-17 18:04:53,255805679,37.25330,17.89269,106.0,11.8,511,9346421,BF TIMARU,CQED,70,34,96,11,8,6.2,ISTANBUL,04-20 05:00
2016-04-17 18:04:55,353612000,37.64320,16.69144,105.0,17.4,511,9103685,MSC BRIANNA,3FVZ7,71,220,74,21,12,11.9,PIRAEUS,04-18 20:00
2016-04-17 18:04:55,215101000,37.35491,17.61182,285.1,14.3,511,9162643,MSC LEA,9HA2639,70,161,56,13,13,7.7,GIOIA TAURO,04-18 04:00
2016-04-17 18:04:57,351235000,37.62722,16.96966,110.0,5.0,511,7610830,HOROZ,HP5109,52,0,0,0,0,3.6,ISKENDERUN,04-29 23:59
2016-04-17 18:04:57,271000919,36.43204,17.82591,269.0,9.7,511,9045704,CS CIHAN,TCSL9,70,0,0,0,0,7.5,TARRAGONA,04-21 09:00
2016-04-17 18:04:58,373517000,37.18083,16.98763,294.8,11.4,511,9110391,MSC DYMPHNA,3EXN,71,183,91,30,10,11.4,NAPLES,04-18 18:00
2016-04-17 18:04:58,247086800,37.37498,17.96438,104.5,16.2,511,9247936,GRANDE ROMA,IBZI,70,26,170,13,18,7.8,GEMLIK,04-19 14:00
2016-04-17 18:04:58,273350570,37.34242,17.15010,320.0,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,04-18 23:00
2016-04-17 18:04:58,563312000,36.44991,16.50334,92.9,13.9,511,9721683,STELLA LUCY,9V2548,70,250,45,19,27,14.4,RU NVS,04-22 02:00
2016-04-17 18:04:59,538005485,36.44565,17.57330,272.0,11.9,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
2016-04-17 18:04:59,232168000,37.54550,16.58583,41.0,12.5,511,9297371,BRITISH EAGLE,MGSM5,80,216,35,27,17,14.2,FALCONARA,04-19 13:30
2016-04-17 18:04:59,215893000,36.46918,17.92595,271.0,9.9,511,9333668,CANSU D,9HA2803,80,90,15,8,9,6.9,GHENT,04-27 03:00
2016-04-17 18:04:59,255805661,37.40745,16.77124,296.7,16.5,511,9456965,SCHUBERT,CQGL,70,188,74,14,18,10.6,SALERNO,04-18 12:00
2016-04-17 19:00:00,538005485,36.45188,17.34632,271.0,11.9,511,9169330,AQUATA,V7EK7,70,165,23,16,16,9.5,GIBRALTAR,04-21 19:00
